customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST000641,447,1,55.3,2,1,1,4,Lost Customers
CUST000643,283,1,78.75,3,1,2,6,At Risk
CUST000645,52,9,727.65,5,5,5,15,Champions
CUST000646,6,1,81.73,5,1,2,8,Potential Loyalists
CUST000648,480,1,62.35,1,1,1,3,Lost Customers
CUST000649,496,1,226.74,1,1,4,6,At Risk
CUST000650,137,2,143.43,4,3,3,10,Loyal Customers
CUST000653,125,1,66.66,4,1,1,6,At Risk
CUST000654,15,5,461.72,5,5,5,15,Champions
CUST000655,62,1,67.94,5,1,1,7,Potential Loyalists
CUST000656,512,1,109.16999999999999,1,1,2,4,Lost Customers
CUST000657,383,1,243.84,2,1,4,7,Potential Loyalists
CUST000658,219,2,177.74,3,3,4,10,Loyal Customers
CUST000660,640,1,29.39,1,1,1,3,Lost Customers
CUST000661,255,5,487.44,3,5,5,13,Champions
CUST000663,608,1,80.47,1,1,2,4,Lost Customers
CUST000664,63,1,36.16,5,1,1,7,Potential Loyalists
CUST000666,53,1,93.54,5,1,2,8,Potential Loyalists
CUST000667,43,4,564.34,5,5,5,15,Champions
CUST000670,212,2,114.59,3,3,3,9,Potential Loyalists
CUST000671,687,1,116.9,1,1,3,5,At Risk
CUST000673,20,1,232.59,5,1,4,10,Loyal Customers
CUST000676,99,1,72.58,4,1,2,7,Potential Loyalists
CUST000678,302,2,141.31,3,3,3,9,Potential Loyalists
CUST000679,239,1,53.81,3,1,1,5,At Risk
CUST000680,114,2,180.04999999999998,4,3,4,11,Loyal Customers
CUST000681,12,1,150.94,5,1,3,9,Potential Loyalists
CUST000682,433,1,36.26,2,1,1,4,Lost Customers
CUST000683,360,2,132.29,2,3,3,8,Potential Loyalists
CUST000684,642,1,71.69,1,1,2,4,Lost Customers
CUST000685,154,2,319.66,4,3,5,12,Loyal Customers
CUST000688,261,2,164.52,3,3,3,9,Potential Loyalists
CUST000691,173,2,133.93,4,3,3,10,Loyal Customers
CUST000692,667,1,161.17000000000002,1,1,3,5,At Risk
CUST000693,259,3,150.63,3,4,3,10,Loyal Customers
CUST000694,643,1,129.79,1,1,3,5,At Risk
CUST000695,18,2,276.69,5,3,5,13,Champions
CUST000696,193,2,276.69,3,3,5,11,Loyal Customers
CUST000697,285,1,180.34,3,1,4,8,Potential Loyalists
CUST000699,436,1,40.489999999999995,2,1,1,4,Lost Customers
CUST000701,187,1,93.18,3,1,2,6,At Risk
CUST000702,163,1,143.04999999999998,4,1,3,8,Potential Loyalists
CUST000704,620,1,73.56,1,1,2,4,Lost Customers
CUST000705,545,1,90.56,1,1,2,4,Lost Customers
CUST000706,49,2,194.79,5,3,4,12,Loyal Customers
CUST000707,301,1,118.12,3,1,3,7,Potential Loyalists
CUST000709,101,1,87.36,4,1,2,7,Potential Loyalists
CUST000710,424,1,119.67,2,1,3,6,At Risk
CUST000711,385,1,34.519999999999996,2,1,1,4,Lost Customers
CUST000714,65,3,432.44,5,4,5,14,Champions
CUST000715,358,3,316.54,2,4,5,11,Loyal Customers
CUST000717,331,2,124.99000000000001,2,3,3,8,Potential Loyalists
CUST000719,591,1,103.16999999999999,1,1,2,4,Lost Customers
CUST000720,281,1,32.75,3,1,1,5,At Risk
CUST000721,567,1,66.28999999999999,1,1,1,3,Lost Customers
CUST000722,307,1,95.86,3,1,2,6,At Risk
CUST000723,107,3,210.91,4,4,4,12,Loyal Customers
CUST000724,72,1,29.35,5,1,1,7,Potential Loyalists
CUST000725,292,1,71.06,3,1,2,6,At Risk
CUST000726,386,1,146.53,2,1,3,6,At Risk
CUST000727,654,1,72.23,1,1,2,4,Lost Customers
CUST000728,168,1,78.27,4,1,2,7,Potential Loyalists
CUST000729,207,2,108.07000000000001,3,3,2,8,Potential Loyalists
CUST000730,164,1,43.5,4,1,1,6,At Risk
CUST000731,665,1,107.81,1,1,2,4,Lost Customers
CUST000732,395,1,55.760000000000005,2,1,1,4,Lost Customers
CUST000733,59,2,143.36,5,3,3,11,Loyal Customers
CUST000734,401,1,71.85,2,1,2,5,At Risk
CUST000735,333,2,113.22,2,3,3,8,Potential Loyalists
CUST000736,272,3,563.95,3,4,5,12,Loyal Customers
CUST000737,382,2,185.41,2,3,4,9,Potential Loyalists
CUST000738,262,1,38.37,3,1,1,5,At Risk
CUST000739,484,1,50.11,1,1,1,3,Lost Customers
CUST000740,255,2,151.92000000000002,3,3,3,9,Potential Loyalists
CUST000741,483,1,115.73,1,1,3,5,At Risk
CUST000742,103,1,32.980000000000004,4,1,1,6,At Risk
CUST000743,173,2,132.07999999999998,4,3,3,10,Loyal Customers
CUST000744,106,3,349.05,4,4,5,13,Champions
CUST000745,116,3,215.57999999999998,4,4,4,12,Loyal Customers
CUST000746,108,2,135.95000000000002,4,3,3,10,Loyal Customers
CUST000747,61,2,315.35,5,3,5,13,Champions
CUST000750,342,2,382.14,2,3,5,10,Loyal Customers
CUST000751,67,2,237.95999999999998,5,3,4,12,Loyal Customers
CUST000753,53,1,184.98999999999998,5,1,4,10,Loyal Customers
CUST000755,457,2,114.64,2,3,3,8,Potential Loyalists
CUST000757,132,2,210.65,4,3,4,11,Loyal Customers
CUST000759,60,1,119.66,5,1,3,9,Potential Loyalists
CUST000760,646,1,73.36,1,1,2,4,Lost Customers
CUST000761,332,2,92.45,2,3,2,7,Potential Loyalists
CUST000762,287,1,111.10999999999999,3,1,2,6,At Risk
CUST000763,396,1,71.78,2,1,2,5,At Risk
CUST000764,342,1,78.02000000000001,2,1,2,5,At Risk
CUST000765,489,3,266.56,1,4,5,10,Loyal Customers
CUST000766,238,2,112.14,3,3,2,8,Potential Loyalists
CUST000767,540,2,211.95,1,3,4,8,Potential Loyalists
CUST000768,480,1,199.35,1,1,4,6,At Risk
CUST000769,235,2,142.21,3,3,3,9,Potential Loyalists
CUST000770,164,3,240.29,4,4,4,12,Loyal Customers
CUST000771,189,1,153.17,3,1,3,7,Potential Loyalists
CUST000772,192,1,59.25,3,1,1,5,At Risk
CUST000774,394,2,156.59,2,3,3,8,Potential Loyalists
CUST000776,379,1,91.86,2,1,2,5,At Risk
CUST000777,101,1,90.93,4,1,2,7,Potential Loyalists
CUST000778,162,2,143.78,4,3,3,10,Loyal Customers
CUST000780,356,1,51.72,2,1,1,4,Lost Customers
CUST000781,182,2,408.44,4,3,5,12,Loyal Customers
CUST000783,528,1,42.97,1,1,1,3,Lost Customers
CUST000784,21,1,44.769999999999996,5,1,1,7,Potential Loyalists
CUST000785,468,4,244.40999999999997,1,5,4,10,Loyal Customers
CUST000786,156,2,101.05,4,3,2,9,Potential Loyalists
CUST000788,158,1,47.17,4,1,1,6,At Risk
CUST000789,546,1,80.91,1,1,2,4,Lost Customers
CUST000791,7,2,138.44,5,3,3,11,Loyal Customers
CUST000792,526,2,388.15999999999997,1,3,5,9,Potential Loyalists
CUST000793,198,1,93.44,3,1,2,6,At Risk
CUST000794,88,3,312.17999999999995,4,4,5,13,Champions
CUST000795,370,1,150.01,2,1,3,6,At Risk
CUST000796,168,1,48.75,4,1,1,6,At Risk
CUST000797,550,1,83.11,1,1,2,4,Lost Customers
CUST000799,372,4,384.88,2,5,5,12,Loyal Customers
CUST000801,134,3,443.30999999999995,4,4,5,13,Champions
CUST000805,98,3,218.66,4,4,4,12,Loyal Customers
CUST000806,28,3,108.38,5,4,2,11,Loyal Customers
CUST000807,236,1,32.150000000000006,3,1,1,5,At Risk
CUST000808,98,1,72.3,4,1,2,7,Potential Loyalists
CUST000810,82,3,374.77,5,4,5,14,Champions
CUST000814,401,2,106.39,2,3,2,7,Potential Loyalists
CUST000815,323,2,312.29,2,3,5,10,Loyal Customers
CUST000816,89,2,184.22,4,3,4,11,Loyal Customers
CUST000817,56,2,313.63,5,3,5,13,Champions
CUST000818,559,1,64.87,1,1,1,3,Lost Customers
CUST000819,22,4,355.45,5,5,5,15,Champions
CUST000820,90,2,223.10000000000002,4,3,4,11,Loyal Customers
CUST000822,143,2,195.31,4,3,4,11,Loyal Customers
CUST000823,18,3,278.56,5,4,5,14,Champions
CUST000824,108,3,174.85,4,4,4,12,Loyal Customers
CUST000825,143,2,167.04000000000002,4,3,3,10,Loyal Customers
CUST000826,324,2,104.34,2,3,2,7,Potential Loyalists
CUST000827,112,2,188.36,4,3,4,11,Loyal Customers
CUST000828,199,2,196.63,3,3,4,10,Loyal Customers
CUST000829,144,2,128.95,4,3,3,10,Loyal Customers
CUST000830,85,1,155.42,4,1,3,8,Potential Loyalists
CUST000831,36,1,131.05,5,1,3,9,Potential Loyalists
CUST000832,270,2,216.39,3,3,4,10,Loyal Customers
CUST000833,37,1,321.3,5,1,5,11,Loyal Customers
CUST000834,653,1,121.9,1,1,3,5,At Risk
CUST000835,114,3,419.44,4,4,5,13,Champions
CUST000836,306,1,71.3,3,1,2,6,At Risk
CUST000837,132,3,167.96,4,4,3,11,Loyal Customers
CUST000839,174,1,84.22,4,1,2,7,Potential Loyalists
CUST000840,513,2,399.83,1,3,5,9,Potential Loyalists
CUST000841,528,1,91.65,1,1,2,4,Lost Customers
CUST000842,175,1,124.60000000000001,4,1,3,8,Potential Loyalists
CUST000843,74,1,178.5,5,1,4,10,Loyal Customers
CUST000844,504,1,69.88,1,1,2,4,Lost Customers
CUST000845,81,4,562.13,5,5,5,15,Champions
CUST000846,378,2,216.86,2,3,4,9,Potential Loyalists
CUST000847,391,2,107.63,2,3,2,7,Potential Loyalists
CUST000848,31,2,140.62,5,3,3,11,Loyal Customers
CUST000850,361,1,137.70999999999998,2,1,3,6,At Risk
CUST000851,315,1,47.58,2,1,1,4,Lost Customers
CUST000853,103,2,395.97,4,3,5,12,Loyal Customers
CUST000858,408,2,158.37,2,3,3,8,Potential Loyalists
CUST000860,528,3,394.51,1,4,5,10,Loyal Customers
CUST000863,299,3,275.03,3,4,5,12,Loyal Customers
CUST000864,289,2,293.07,3,3,5,11,Loyal Customers
CUST000865,144,2,118.3,4,3,3,10,Loyal Customers
CUST000868,629,1,80.63,1,1,2,4,Lost Customers
CUST000869,289,2,215.8,3,3,4,10,Loyal Customers
CUST000870,93,1,78.00999999999999,4,1,2,7,Potential Loyalists
CUST000871,240,1,53.33,3,1,1,5,At Risk
CUST000872,223,2,248.63000000000002,3,3,4,10,Loyal Customers
CUST000874,102,1,88.41,4,1,2,7,Potential Loyalists
CUST000876,13,1,54.3,5,1,1,7,Potential Loyalists
CUST000877,458,2,187.69,2,3,4,9,Potential Loyalists
CUST000881,206,2,89.15,3,3,2,8,Potential Loyalists
CUST000882,662,1,76.00999999999999,1,1,2,4,Lost Customers
CUST000887,324,4,450.82,2,5,5,12,Loyal Customers
CUST000888,290,3,223.35,3,4,4,11,Loyal Customers
CUST000889,488,1,193.44,1,1,4,6,At Risk
CUST000890,2,2,171.88,5,3,4,12,Loyal Customers
CUST000891,599,1,117.64,1,1,3,5,At Risk
CUST000892,93,2,148.08999999999997,4,3,3,10,Loyal Customers
CUST000893,106,3,324.71,4,4,5,13,Champions
CUST000894,468,1,27.05,1,1,1,3,Lost Customers
CUST000895,335,1,76.47,2,1,2,5,At Risk
CUST000897,238,1,64.86,3,1,1,5,At Risk
CUST000899,357,2,227.62,2,3,4,9,Potential Loyalists
CUST000900,369,2,163.07,2,3,3,8,Potential Loyalists
CUST000901,21,2,475.53000000000003,5,3,5,13,Champions
CUST000902,211,1,114.47,3,1,3,7,Potential Loyalists
CUST000903,99,4,468.73,4,5,5,14,Champions
CUST000904,329,1,145.13,2,1,3,6,At Risk
CUST000906,57,1,38.91,5,1,1,7,Potential Loyalists
CUST000907,171,2,119.78999999999999,4,3,3,10,Loyal Customers
CUST000908,624,2,118.78999999999999,1,3,3,7,Potential Loyalists
CUST000909,22,4,257.73,5,5,4,14,Champions
CUST000910,49,2,111.71000000000001,5,3,2,10,Loyal Customers
CUST000912,159,1,66.07000000000001,4,1,1,6,At Risk
CUST000913,177,2,164.49,4,3,3,10,Loyal Customers
CUST000914,211,1,45.11,3,1,1,5,At Risk
CUST000915,82,3,427.20000000000005,5,4,5,14,Champions
CUST000916,284,5,420.83,3,5,5,13,Champions
CUST000917,674,1,58.260000000000005,1,1,1,3,Lost Customers
CUST000918,43,3,163.38,5,4,3,12,Loyal Customers
CUST000919,322,1,86.18,2,1,2,5,At Risk
CUST000922,136,4,306.36,4,5,5,14,Champions
CUST000924,149,3,132.14,4,4,3,11,Loyal Customers
CUST000925,588,1,217.60999999999999,1,1,4,6,At Risk
CUST000927,423,1,61.92,2,1,1,4,Lost Customers
CUST000929,597,2,220.87,1,3,4,8,Potential Loyalists
CUST000930,194,2,565.3,3,3,5,11,Loyal Customers
CUST000931,30,1,34.16,5,1,1,7,Potential Loyalists
CUST000932,479,1,135.02,1,1,3,5,At Risk
CUST000934,55,1,72.74,5,1,2,8,Potential Loyalists
CUST000937,86,2,69.49,4,3,2,9,Potential Loyalists
CUST000938,98,2,186.34,4,3,4,11,Loyal Customers
CUST000939,3,2,166.63,5,3,3,11,Loyal Customers
CUST000941,38,2,99.02,5,3,2,10,Loyal Customers
CUST000942,246,2,170.85000000000002,3,3,4,10,Loyal Customers
CUST000944,432,3,469.63,2,4,5,11,Loyal Customers
CUST000945,47,2,140.75,5,3,3,11,Loyal Customers
CUST000946,104,4,394.27,4,5,5,14,Champions
CUST000947,589,2,112.35,1,3,2,6,At Risk
CUST000948,123,1,35.4,4,1,1,6,At Risk
CUST000950,185,1,112.12,3,1,2,6,At Risk
CUST000952,150,2,151.06,4,3,3,10,Loyal Customers
CUST000953,167,1,142.62,4,1,3,8,Potential Loyalists
CUST000956,249,2,165.95,3,3,3,9,Potential Loyalists
CUST000957,48,2,97.44999999999999,5,3,2,10,Loyal Customers
CUST000958,399,1,75.28999999999999,2,1,2,5,At Risk
CUST000959,61,2,77.4,5,3,2,10,Loyal Customers
CUST000961,483,1,484.88,1,1,5,7,Potential Loyalists
CUST000962,54,2,195.49,5,3,4,12,Loyal Customers
CUST000966,5,1,52.410000000000004,5,1,1,7,Potential Loyalists
CUST000967,67,2,136.82999999999998,5,3,3,11,Loyal Customers
CUST000968,500,2,504.33,1,3,5,9,Potential Loyalists
CUST000969,340,4,178.8,2,5,4,11,Loyal Customers
CUST000971,312,1,58.769999999999996,2,1,1,4,Lost Customers
CUST000972,354,3,125.41,2,4,3,9,Potential Loyalists
CUST000973,592,1,118.57,1,1,3,5,At Risk
CUST000974,579,1,63.23,1,1,1,3,Lost Customers
CUST000975,586,1,73.33,1,1,2,4,Lost Customers
CUST000976,358,1,49.09,2,1,1,4,Lost Customers
CUST000977,58,2,148.91,5,3,3,11,Loyal Customers
CUST000978,108,2,106.21000000000001,4,3,2,9,Potential Loyalists
CUST000981,30,3,300.9,5,4,5,14,Champions
CUST000982,485,2,74.21000000000001,1,3,2,6,At Risk
CUST000983,214,3,360.02,3,4,5,12,Loyal Customers
CUST000984,198,3,450.4,3,4,5,12,Loyal Customers
CUST000987,76,2,141.01,5,3,3,11,Loyal Customers
CUST000990,518,1,60.91,1,1,1,3,Lost Customers
CUST000991,82,1,69.10000000000001,5,1,2,8,Potential Loyalists
CUST000992,386,4,480.64,2,5,5,12,Loyal Customers
CUST000993,217,1,145.72,3,1,3,7,Potential Loyalists
CUST000995,361,1,75.94,2,1,2,5,At Risk
CUST000996,245,1,33.56,3,1,1,5,At Risk
CUST000997,63,4,319.02,5,5,5,15,Champions
CUST000999,318,1,92.05,2,1,2,5,At Risk
CUST001000,293,1,43.980000000000004,3,1,1,5,At Risk
CUST001004,364,2,180.13,2,3,4,9,Potential Loyalists
CUST001007,212,2,138.89000000000001,3,3,3,9,Potential Loyalists
CUST001010,24,2,104.73,5,3,2,10,Loyal Customers
CUST001011,486,2,621.26,1,3,5,9,Potential Loyalists
CUST001012,139,1,181.66,4,1,4,9,Potential Loyalists
CUST001013,326,1,55.62,2,1,1,4,Lost Customers
CUST001014,500,1,79.24,1,1,2,4,Lost Customers
CUST001015,696,1,79.59,1,1,2,4,Lost Customers
CUST001016,309,2,171.55,2,3,4,9,Potential Loyalists
CUST001017,529,1,42.870000000000005,1,1,1,3,Lost Customers
CUST001018,186,1,50.43,3,1,1,5,At Risk
CUST001019,3,3,298.75,5,4,5,14,Champions
CUST001021,9,2,313.51,5,3,5,13,Champions
CUST001023,310,2,263.34,2,3,4,9,Potential Loyalists
CUST001026,516,1,218.70000000000002,1,1,4,6,At Risk
CUST001027,573,1,63.85,1,1,1,3,Lost Customers
CUST001028,265,1,110.17,3,1,2,6,At Risk
CUST001029,215,1,73.21000000000001,3,1,2,6,At Risk
CUST001033,173,2,225.0,4,3,4,11,Loyal Customers
CUST001034,42,1,58.870000000000005,5,1,1,7,Potential Loyalists
CUST001035,312,1,314.8,2,1,5,8,Potential Loyalists
CUST001038,330,2,204.19,2,3,4,9,Potential Loyalists
CUST001039,221,1,130.71,3,1,3,7,Potential Loyalists
CUST001042,548,1,43.47,1,1,1,3,Lost Customers
CUST001044,239,4,369.95,3,5,5,13,Champions
CUST001046,432,2,352.15999999999997,2,3,5,10,Loyal Customers
CUST001048,207,2,199.53,3,3,4,10,Loyal Customers
CUST001049,42,5,396.33,5,5,5,15,Champions
CUST001050,277,1,127.60000000000001,3,1,3,7,Potential Loyalists
CUST001051,112,3,200.14999999999998,4,4,4,12,Loyal Customers
CUST001052,448,1,199.76,2,1,4,7,Potential Loyalists
CUST001055,347,2,258.77,2,3,4,9,Potential Loyalists
CUST001056,110,2,294.37,4,3,5,12,Loyal Customers
CUST001058,291,2,164.65,3,3,3,9,Potential Loyalists
CUST001062,48,4,426.55,5,5,5,15,Champions
CUST001063,532,1,114.44999999999999,1,1,3,5,At Risk
CUST001064,10,1,183.14,5,1,4,10,Loyal Customers
CUST001065,307,1,66.62,3,1,1,5,At Risk
CUST001066,313,3,217.42,2,4,4,10,Loyal Customers
CUST001067,531,4,484.54999999999995,1,5,5,11,Loyal Customers
CUST001069,591,1,72.00999999999999,1,1,2,4,Lost Customers
CUST001071,535,2,154.24,1,3,3,7,Potential Loyalists
CUST001072,219,2,243.07,3,3,4,10,Loyal Customers
CUST001073,194,2,209.91,3,3,4,10,Loyal Customers
CUST001074,467,2,118.69,2,3,3,8,Potential Loyalists
CUST001076,555,1,58.78,1,1,1,3,Lost Customers
CUST001079,58,2,116.28999999999999,5,3,3,11,Loyal Customers
CUST001080,324,4,294.48,2,5,5,12,Loyal Customers
CUST001082,408,3,184.02999999999997,2,4,4,10,Loyal Customers
CUST001083,50,5,506.3499999999999,5,5,5,15,Champions
CUST001084,332,2,108.89,2,3,2,7,Potential Loyalists
CUST001085,429,4,657.3499999999999,2,5,5,12,Loyal Customers
CUST001086,512,1,76.68,1,1,2,4,Lost Customers
CUST001087,60,2,88.65,5,3,2,10,Loyal Customers
CUST001089,9,2,98.47999999999999,5,3,2,10,Loyal Customers
CUST001092,226,2,250.67,3,3,4,10,Loyal Customers
CUST001093,35,2,269.12,5,3,5,13,Champions
CUST001094,130,3,311.3,4,4,5,13,Champions
CUST001095,359,3,292.2,2,4,5,11,Loyal Customers
CUST001096,404,1,161.59,2,1,3,6,At Risk
CUST001097,40,2,319.33,5,3,5,13,Champions
CUST001098,343,1,97.31,2,1,2,5,At Risk
CUST001099,151,1,105.79,4,1,2,7,Potential Loyalists
CUST001100,205,2,170.46,3,3,4,10,Loyal Customers
CUST001101,375,1,99.47999999999999,2,1,2,5,At Risk
CUST001102,650,1,63.620000000000005,1,1,1,3,Lost Customers
CUST001103,51,2,185.24,5,3,4,12,Loyal Customers
CUST001104,174,4,230.75,4,5,4,13,Champions
CUST001105,62,2,165.97000000000003,5,3,3,11,Loyal Customers
CUST001106,380,1,87.06,2,1,2,5,At Risk
CUST001109,496,1,111.55000000000001,1,1,2,4,Lost Customers
CUST001110,289,2,200.3,3,3,4,10,Loyal Customers
CUST001111,13,1,42.52,5,1,1,7,Potential Loyalists
CUST001112,261,3,179.45000000000002,3,4,4,11,Loyal Customers
CUST001113,460,1,56.64,2,1,1,4,Lost Customers
CUST001115,39,3,189.35999999999999,5,4,4,13,Champions
CUST001117,243,2,184.19,3,3,4,10,Loyal Customers
CUST001118,73,2,662.2199999999999,5,3,5,13,Champions
CUST001119,571,1,21.7,1,1,1,3,Lost Customers
CUST001120,585,1,72.69999999999999,1,1,2,4,Lost Customers
CUST001121,139,1,64.98,4,1,1,6,At Risk
CUST001123,191,1,58.7,3,1,1,5,At Risk
CUST001124,272,1,97.86,3,1,2,6,At Risk
CUST001125,24,3,427.63,5,4,5,14,Champions
CUST001128,624,1,336.64,1,1,5,7,Potential Loyalists
CUST001129,195,2,198.28000000000003,3,3,4,10,Loyal Customers
CUST001130,312,2,156.17000000000002,2,3,3,8,Potential Loyalists
CUST001132,227,3,756.22,3,4,5,12,Loyal Customers
CUST001133,496,1,39.46,1,1,1,3,Lost Customers
CUST001134,676,1,52.28,1,1,1,3,Lost Customers
CUST001135,590,1,37.21,1,1,1,3,Lost Customers
CUST001136,423,3,190.54000000000002,2,4,4,10,Loyal Customers
CUST001138,5,4,374.47,5,5,5,15,Champions
CUST001140,216,3,308.13,3,4,5,12,Loyal Customers
CUST001141,205,2,127.60000000000001,3,3,3,9,Potential Loyalists
CUST001142,199,2,409.71999999999997,3,3,5,11,Loyal Customers
CUST001144,106,3,501.02000000000004,4,4,5,13,Champions
CUST001145,482,1,46.12,1,1,1,3,Lost Customers
CUST001146,64,1,35.92,5,1,1,7,Potential Loyalists
CUST001147,410,3,117.61,2,4,3,9,Potential Loyalists
CUST001148,364,1,228.79999999999998,2,1,4,7,Potential Loyalists
CUST001149,391,2,159.25,2,3,3,8,Potential Loyalists
CUST001150,697,1,31.830000000000002,1,1,1,3,Lost Customers
CUST001151,51,2,242.48,5,3,4,12,Loyal Customers
CUST001152,28,5,671.78,5,5,5,15,Champions
CUST001153,354,1,80.02000000000001,2,1,2,5,At Risk
CUST001154,168,1,166.29,4,1,3,8,Potential Loyalists
CUST001155,14,1,90.67,5,1,2,8,Potential Loyalists
CUST001156,333,1,55.95,2,1,1,4,Lost Customers
CUST001157,60,3,187.39000000000001,5,4,4,13,Champions
CUST001158,254,2,142.10999999999999,3,3,3,9,Potential Loyalists
CUST001159,85,3,224.89,4,4,4,12,Loyal Customers
CUST001160,642,1,83.67,1,1,2,4,Lost Customers
CUST001161,141,1,58.93,4,1,1,6,At Risk
CUST001162,51,2,166.94,5,3,3,11,Loyal Customers
CUST001163,70,3,193.94,5,4,4,13,Champions
CUST001167,323,1,1095.73,2,1,5,8,Potential Loyalists
CUST001168,181,2,55.57,4,3,1,8,Potential Loyalists
CUST001171,57,2,157.07,5,3,3,11,Loyal Customers
CUST001172,214,2,161.06,3,3,3,9,Potential Loyalists
CUST001175,185,1,169.31,3,1,3,7,Potential Loyalists
CUST001177,516,3,219.1,1,4,4,9,Potential Loyalists
CUST001178,530,1,58.33,1,1,1,3,Lost Customers
CUST001179,55,2,170.19,5,3,3,11,Loyal Customers
CUST001180,280,1,154.29,3,1,3,7,Potential Loyalists
CUST001184,667,1,91.65,1,1,2,4,Lost Customers
CUST001186,28,2,155.14,5,3,3,11,Loyal Customers
CUST001187,51,4,385.08,5,5,5,15,Champions
CUST001188,484,1,39.41,1,1,1,3,Lost Customers
CUST001191,236,2,268.86,3,3,5,11,Loyal Customers
CUST001192,215,1,58.93000000000001,3,1,1,5,At Risk
CUST001193,195,1,81.30000000000001,3,1,2,6,At Risk
CUST001195,538,3,249.9,1,4,4,9,Potential Loyalists
CUST001196,58,2,189.72000000000003,5,3,4,12,Loyal Customers
CUST001198,447,2,171.53,2,3,4,9,Potential Loyalists
CUST001200,145,3,212.36,4,4,4,12,Loyal Customers
CUST001201,530,1,93.91000000000001,1,1,2,4,Lost Customers
CUST001203,230,1,46.92,3,1,1,5,At Risk
CUST001204,30,2,100.03,5,3,2,10,Loyal Customers
CUST001206,23,2,234.01999999999998,5,3,4,12,Loyal Customers
CUST001207,553,2,146.99,1,3,3,7,Potential Loyalists
CUST001208,349,3,244.93,2,4,4,10,Loyal Customers
CUST001210,325,3,232.11,2,4,4,10,Loyal Customers
CUST001211,658,1,111.68,1,1,2,4,Lost Customers
CUST001212,201,4,289.78000000000003,3,5,5,13,Champions
CUST001213,28,1,120.65,5,1,3,9,Potential Loyalists
CUST001214,152,3,489.58,4,4,5,13,Champions
CUST001215,294,2,107.84,3,3,2,8,Potential Loyalists
CUST001216,45,3,205.88,5,4,4,13,Champions
CUST001217,206,1,57.709999999999994,3,1,1,5,At Risk
CUST001218,401,2,280.0,2,3,5,10,Loyal Customers
CUST001220,99,2,256.62,4,3,4,11,Loyal Customers
CUST001221,157,1,48.129999999999995,4,1,1,6,At Risk
CUST001222,354,1,123.72999999999999,2,1,3,6,At Risk
CUST001223,545,2,561.34,1,3,5,9,Potential Loyalists
CUST001225,394,2,91.78,2,3,2,7,Potential Loyalists
CUST001227,127,3,158.76999999999998,4,4,3,11,Loyal Customers
CUST001228,90,1,114.25999999999999,4,1,3,8,Potential Loyalists
CUST001229,286,2,113.11,3,3,3,9,Potential Loyalists
CUST001231,157,1,73.44,4,1,2,7,Potential Loyalists
CUST001232,153,3,388.84000000000003,4,4,5,13,Champions
CUST001233,539,1,64.07,1,1,1,3,Lost Customers
CUST001234,328,4,268.63,2,5,5,12,Loyal Customers
CUST001236,268,2,130.97,3,3,3,9,Potential Loyalists
CUST001237,506,2,91.53,1,3,2,6,At Risk
CUST001238,590,2,143.27,1,3,3,7,Potential Loyalists
CUST001239,689,1,274.11,1,1,5,7,Potential Loyalists
CUST001240,353,1,53.019999999999996,2,1,1,4,Lost Customers
CUST001242,86,2,94.16,4,3,2,9,Potential Loyalists
CUST001243,473,1,57.03,1,1,1,3,Lost Customers
CUST001244,88,4,354.11,4,5,5,14,Champions
CUST001245,295,3,295.79,3,4,5,12,Loyal Customers
CUST001246,9,1,55.379999999999995,5,1,1,7,Potential Loyalists
CUST001247,12,2,111.88,5,3,2,10,Loyal Customers
CUST001249,104,2,130.12,4,3,3,10,Loyal Customers
CUST001250,402,1,69.07,2,1,2,5,At Risk
CUST001251,84,2,200.86,5,3,4,12,Loyal Customers
CUST001252,695,1,86.84,1,1,2,4,Lost Customers
CUST001253,2,1,83.50999999999999,5,1,2,8,Potential Loyalists
CUST001254,530,1,77.78,1,1,2,4,Lost Customers
CUST001255,96,1,72.99,4,1,2,7,Potential Loyalists
CUST001257,348,1,99.63,2,1,2,5,At Risk
CUST001258,176,2,156.24,4,3,3,10,Loyal Customers
CUST001259,173,2,280.72,4,3,5,12,Loyal Customers
CUST001262,221,2,128.24,3,3,3,9,Potential Loyalists
CUST001263,623,1,56.260000000000005,1,1,1,3,Lost Customers
CUST001264,258,2,72.07000000000001,3,3,2,8,Potential Loyalists
CUST001265,137,4,595.4300000000001,4,5,5,14,Champions
CUST001266,313,1,189.4,2,1,4,7,Potential Loyalists
